                              Name,Cultivar,   Factors,ZoneName,Clock.Today,Wheat.Phenology.DaysAfterSowing,Wheat.Phenology.ThermalTime,Wheat.Phenology.AccumulateThermalTime,Wheat.Phenology.CurrentPhaseName,Wheat.Phenology.CurrentStageName,Wheat.Phenology.Stage,Wheat.Structure.MainStemPrimordiaNo,Wheat.Structure.MainStemNodeNo,Wheat.Structure.PlantTotalNodeNo,Wheat.Structure.InitialiseStage,Wheat.Structure.MainStemFinalNodeNumber,Wheat.Structure.BranchNumber,Wheat.Structure.RemainingNodeNo,Wheat.Structure.DeltaNodeNumber,Wheat.Structure.ProportionBranchMortality,Wheat.Structure.ProportionPlantMortality,Wheat.Structure.BranchingRate,Wheat.Structure.BranchMortality,Wheat.Structure.PrimaryBudNo,Wheat.Structure.PrimaryBudTotalNodeNo,Wheat.Structure.MainStemPopn,Wheat.Structure.TotalStemPopn,Wheat.Structure.MeanTillerGrowthRate,Wheat.Arbitrator.FN,Wheat.Arbitrator.DMSupply,Wheat.Leaf.CohortAge1:10(1),Wheat.Leaf.CohortAge1:10(2),Wheat.Leaf.CohortAge1:10(3),Wheat.Leaf.CohortAge1:10(4),Wheat.Leaf.CohortAge1:10(5),Wheat.Leaf.CohortAge1:10(6),Wheat.Leaf.CohortAge1:10(7),Wheat.Leaf.CohortAge1:10(8),Wheat.Leaf.CohortAge1:10(9),Wheat.Leaf.CohortAge1:10(10),Wheat.Leaf.AppearedCohortNo,Wheat.Leaf.InitialisedCohortNo,Wheat.Leaf.ExpandingCohortNo,Wheat.Leaf.GreenCohortNo,Wheat.Leaf.SenescingCohortNo,Wheat.Leaf.DeadCohortNo,Wheat.Leaf.PlantAppearedGreenLeafNo,Wheat.Leaf.PlantAppearedLeafNo,Wheat.Leaf.PlantsenescedLeafNo,Wheat.Leaf.LAI,Wheat.Leaf.LAIDead,Wheat.Leaf.LAITotal,Wheat.Leaf.CoverDead,Wheat.Leaf.CoverGreen,Wheat.Leaf.CoverTotal
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-18,                            150,                     18.541,                             2363.935,                        Ripening,                               ?,                9.648,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.143,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                               0.000,              0.089,                    0.000,                   2287.927,                   2180.655,                   2100.255,                   2005.955,                   1908.805,                   1813.005,                   1701.555,                   1593.555,                   1464.055,                    1336.405,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-19,                            151,                     18.859,                             2382.794,                        Ripening,                               ?,                9.711,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.145,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                               0.000,              0.096,                    0.000,                   2306.786,                   2199.515,                   2119.115,                   2024.815,                   1927.665,                   1831.865,                   1720.415,                   1612.415,                   1482.915,                    1355.265,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-20,                            152,                     18.486,                             2401.281,                        Ripening,                               ?,                9.773,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.142,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                               0.000,              0.104,                    0.000,                   2325.272,                   2218.001,                   2137.601,                   2043.301,                   1946.151,                   1850.351,                   1738.901,                   1630.901,                   1501.401,                    1373.751,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-21,                            153,                     17.825,                             2419.106,                        Ripening,                               ?,                9.832,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.137,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                               0.000,              0.112,                    0.000,                   2343.097,                   2235.826,                   2155.426,                   2061.126,                   1963.976,                   1868.176,                   1756.726,                   1648.726,                   1519.226,                    1391.576,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-22,                            154,                     17.829,                             2436.934,                        Ripening,                               ?,                9.891,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.137,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                               0.000,              0.122,                    0.000,                   2360.926,                   2253.654,                   2173.254,                   2078.954,                   1981.804,                   1886.004,                   1774.554,                   1666.554,                   1537.054,                    1409.404,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-23,                            155,                     18.825,                             2455.759,                        Ripening,                               ?,                9.954,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.145,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                               0.000,              0.132,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-24,                            156,                      0.000,                             2455.759,              ReadyForHarvesting,                     HarvestRipe,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.143,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-25,                            157,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.155,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-26,                            158,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.169,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-27,                            159,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.180,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-28,                            160,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.191,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-29,                            161,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.204,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-30,                            162,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.219,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-10-31,                            163,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.236,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-01,                            164,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.255,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-02,                            165,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.278,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-03,                            166,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.305,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-04,                            167,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.338,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-05,                            168,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.378,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-06,                            169,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.413,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-07,                            170,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.461,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-08,                            171,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.522,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-09,                            172,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.600,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-10,                            173,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.700,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-11,                            174,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              0.838,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-12,                            175,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              1.033,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-13,                            176,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              1.335,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-14,                            177,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              1.865,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-15,                            178,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              3.030,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-11-16,                            179,                      0.000,                             2455.759,              ReadyForHarvesting,                               ?,               10.000,                             10.853,                        10.853,                          15.116,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.000,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.116,                     150.000,                      403.550,                                    ,              7.176,                    0.000,                   2379.751,                   2272.479,                   2192.079,                   2097.779,                   2000.629,                   1904.829,                   1793.379,                   1685.379,                   1555.879,                    1428.229,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.116,                        15.116,         0.000,            10.818,             10.818,               0.961,                0.000,                0.961
